rn,tahun,nama_provinsi,nama_kota,nama_kecamatan,nama_kelurahan,jenis_disabilitas,jenis_kelamin,jumlah,periode_data
6099,2018,DKI Jakarta,JAKARTA SELATAN,JAGAKARSA,LENTENG AGUNG,Cacat Mental-Jiwa,Laki-laki,1,2018
6100,2018,DKI Jakarta,JAKARTA SELATAN,JAGAKARSA,LENTENG AGUNG,Cacat Lainnya,Laki-laki,0,2018
6101,2018,DKI Jakarta,JAKARTA SELATAN,JAGAKARSA,TANJUNG BARAT,Cacat Fisik,Laki-laki,1,2018
6102,2018,DKI Jakarta,JAKARTA SELATAN,JAGAKARSA,TANJUNG BARAT,Cacat Netra-Buta,Laki-laki,0,2018
6103,2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,KEAGUNGAN,Cacat Rungu-Wicara,Perempuan,1,2018
6104,2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,KEAGUNGAN,Cacat Mental-Jiwa,Perempuan,1,2018
6105,2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,KEAGUNGAN,Cacat Lainnya,Perempuan,1,2018
6106,2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,GLODOK,Cacat Fisik,Perempuan,1,2018
6107,2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,GLODOK,Cacat Rungu-Wicara,Perempuan,1,2018
6108,2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,PINANGSIA,Cacat Fisik,Perempuan,1,2018
6109,2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,PINANGSIA,Cacat Lainnya,Perempuan,0,2018
6110,2018,DKI Jakarta,JAKARTA BARAT,TAMBORA,TAMBORA,Cacat Fisik,Perempuan,0,2018
6111,2018,DKI Jakarta,JAKARTA BARAT,TAMBORA,TAMBORA,Cacat Netra-Buta,Perempuan,1,2018
6112,2018,DKI Jakarta,JAKARTA BARAT,TAMBORA,TAMBORA,Cacat Mental-Jiwa,Perempuan,2,2018
6113,2018,DKI Jakarta,JAKARTA BARAT,TAMBORA,TAMBORA,Cacat Lainnya,Perempuan,0,2018
6114,2018,DKI Jakarta,JAKARTA BARAT,TAMBORA,KALI ANYAR,Cacat Fisik,Perempuan,0,2018
6115,2018,DKI Jakarta,JAKARTA BARAT,TAMBORA,KALI ANYAR,Cacat Netra-Buta,Perempuan,0,2018
6116,2018,DKI Jakarta,JAKARTA BARAT,TAMBORA,KALI ANYAR,Cacat Rungu-Wicara,Perempuan,1,2018
6117,2018,DKI Jakarta,JAKARTA BARAT,TAMBORA,KALI ANYAR,Cacat Mental-Jiwa,Perempuan,0,2018
6118,2018,DKI Jakarta,JAKARTA BARAT,TAMBORA,DURI UTARA,Cacat Netra-Buta,Perempuan,1,2018
6119,2018,DKI Jakarta,JAKARTA BARAT,TAMBORA,DURI UTARA,Cacat Rungu-Wicara,Perempuan,1,2018
6120,2018,DKI Jakarta,JAKARTA BARAT,TAMBORA,DURI UTARA,Cacat Mental-Jiwa,Perempuan,1,2018
6121,2018,DKI Jakarta,JAKARTA BARAT,TAMBORA,DURI UTARA,Cacat Fisik dan Mental,Perempuan,2,2018
6122,2018,DKI Jakarta,JAKARTA BARAT,TAMBORA,TANAH SEREAL,Cacat Fisik,Perempuan,6,2018
6123,2018,DKI Jakarta,JAKARTA BARAT,TAMBORA,TANAH SEREAL,Cacat Netra-Buta,Perempuan,0,2018
6124,2018,DKI Jakarta,JAKARTA BARAT,TAMBORA,TANAH SEREAL,Cacat Rungu-Wicara,Perempuan,1,2018
6125,2018,DKI Jakarta,JAKARTA BARAT,TAMBORA,TANAH SEREAL,Cacat Mental-Jiwa,Perempuan,5,2018
6126,2018,DKI Jakarta,JAKARTA BARAT,TAMBORA,TANAH SEREAL,Cacat Fisik dan Mental,Perempuan,1,2018
6127,2018,DKI Jakarta,JAKARTA BARAT,TAMBORA,TANAH SEREAL,Cacat Lainnya,Perempuan,1,2018
6128,2018,DKI Jakarta,JAKARTA BARAT,TAMBORA,KRENDANG,Cacat Fisik,Perempuan,2,2018
6129,2018,DKI Jakarta,JAKARTA BARAT,TAMBORA,KRENDANG,Cacat Netra-Buta,Perempuan,0,2018
6130,2018,DKI Jakarta,JAKARTA BARAT,TAMBORA,KRENDANG,Cacat Rungu-Wicara,Perempuan,2,2018
6131,2018,DKI Jakarta,JAKARTA BARAT,TAMBORA,KRENDANG,Cacat Mental-Jiwa,Perempuan,2,2018
6132,2018,DKI Jakarta,JAKARTA BARAT,TAMBORA,KRENDANG,Cacat Lainnya,Perempuan,2,2018
6133,2018,DKI Jakarta,JAKARTA BARAT,TAMBORA,JEMBATAN BESI,Cacat Fisik,Perempuan,4,2018
6134,2018,DKI Jakarta,JAKARTA BARAT,TAMBORA,JEMBATAN BESI,Cacat Rungu-Wicara,Perempuan,1,2018
6135,2018,DKI Jakarta,JAKARTA BARAT,TAMBORA,JEMBATAN BESI,Cacat Mental-Jiwa,Perempuan,3,2018
6136,2018,DKI Jakarta,JAKARTA BARAT,TAMBORA,JEMBATAN BESI,Cacat Fisik dan Mental,Perempuan,0,2018
6137,2018,DKI Jakarta,JAKARTA BARAT,TAMBORA,JEMBATAN BESI,Cacat Lainnya,Perempuan,1,2018
6138,2018,DKI Jakarta,JAKARTA BARAT,TAMBORA,ANGKE,Cacat Fisik,Perempuan,0,2018
6139,2018,DKI Jakarta,JAKARTA BARAT,TAMBORA,ANGKE,Cacat Netra-Buta,Perempuan,0,2018
6140,2018,DKI Jakarta,JAKARTA BARAT,TAMBORA,ANGKE,Cacat Rungu-Wicara,Perempuan,1,2018
6141,2018,DKI Jakarta,JAKARTA BARAT,TAMBORA,ANGKE,Cacat Mental-Jiwa,Perempuan,0,2018
6142,2018,DKI Jakarta,JAKARTA BARAT,TAMBORA,ANGKE,Cacat Fisik dan Mental,Perempuan,0,2018
6143,2018,DKI Jakarta,JAKARTA BARAT,TAMBORA,ANGKE,Cacat Lainnya,Perempuan,0,2018
6144,2018,DKI Jakarta,JAKARTA BARAT,TAMBORA,JEMBATAN LIMA,Cacat Fisik,Perempuan,2,2018
6145,2018,DKI Jakarta,JAKARTA BARAT,TAMBORA,JEMBATAN LIMA,Cacat Netra-Buta,Perempuan,1,2018
6146,2018,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,KEBON KOSONG,Cacat Rungu-Wicara,Laki-laki,1,2018
6147,2018,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,KEBON KOSONG,Cacat Mental-Jiwa,Laki-laki,1,2018
6148,2018,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,KEBON KOSONG,Cacat Fisik dan Mental,Laki-laki,1,2018
6149,2018,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,KEBON KOSONG,Cacat Lainnya,Laki-laki,1,2018
6150,2018,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,HARAPAN MULIA,Cacat Fisik,Laki-laki,4,2018
6151,2018,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,HARAPAN MULIA,Cacat Netra-Buta,Laki-laki,1,2018
6152,2018,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,HARAPAN MULIA,Cacat Rungu-Wicara,Laki-laki,3,2018
6153,2018,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,HARAPAN MULIA,Cacat Mental-Jiwa,Laki-laki,2,2018
6154,2018,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,HARAPAN MULIA,Cacat Fisik dan Mental,Laki-laki,0,2018
6155,2018,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,HARAPAN MULIA,Cacat Lainnya,Laki-laki,5,2018
6156,2018,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,SERDANG,Cacat Rungu-Wicara,Laki-laki,1,2018
6157,2018,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,SERDANG,Cacat Mental-Jiwa,Laki-laki,0,2018
6158,2018,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,SERDANG,Cacat Lainnya,Laki-laki,2,2018
6159,2018,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,GUNUNG SAHARI SELATAN,Cacat Fisik,Laki-laki,5,2018
6160,2018,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,GUNUNG SAHARI SELATAN,Cacat Netra-Buta,Laki-laki,1,2018
6161,2018,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,GUNUNG SAHARI SELATAN,Cacat Rungu-Wicara,Laki-laki,2,2018
6162,2018,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,GUNUNG SAHARI SELATAN,Cacat Mental-Jiwa,Laki-laki,7,2018
6163,2018,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,GUNUNG SAHARI SELATAN,Cacat Fisik dan Mental,Laki-laki,1,2018
6164,2018,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,GUNUNG SAHARI SELATAN,Cacat Lainnya,Laki-laki,4,2018
6165,2018,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,CEMPAKA BARU,Cacat Fisik,Laki-laki,3,2018
6166,2018,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,CEMPAKA BARU,Cacat Netra-Buta,Laki-laki,1,2018
6167,2018,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,CEMPAKA BARU,Cacat Mental-Jiwa,Laki-laki,0,2018
6168,2018,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,CEMPAKA BARU,Cacat Lainnya,Laki-laki,3,2018
6169,2018,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,SUMUR BATU,Cacat Fisik,Laki-laki,1,2018
6170,2018,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,SUMUR BATU,Cacat Fisik dan Mental,Laki-laki,1,2018
6171,2018,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,SUMUR BATU,Cacat Lainnya,Laki-laki,0,2018
6172,2018,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,Cacat Fisik,Laki-laki,1,2018
6173,2018,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,Cacat Netra-Buta,Laki-laki,0,2018
6174,2018,DKI Jakarta,JAKARTA PUSAT,S E N E N,SENEN,Cacat Mental-Jiwa,Laki-laki,1,2018
6175,2018,DKI Jakarta,JAKARTA PUSAT,S E N E N,KENARI,Cacat Mental-Jiwa,Laki-laki,0,2018
6176,2018,DKI Jakarta,JAKARTA PUSAT,S E N E N,KENARI,Cacat Lainnya,Laki-laki,0,2018
6177,2018,DKI Jakarta,JAKARTA PUSAT,S E N E N,PASEBAN,Cacat Mental-Jiwa,Laki-laki,0,2018
6178,2018,DKI Jakarta,JAKARTA PUSAT,S E N E N,PASEBAN,Cacat Fisik dan Mental,Laki-laki,0,2018
6179,2018,DKI Jakarta,JAKARTA PUSAT,S E N E N,PASEBAN,Cacat Lainnya,Laki-laki,1,2018
6180,2018,DKI Jakarta,JAKARTA PUSAT,S E N E N,KRAMAT,Cacat Fisik,Laki-laki,6,2018
6181,2018,DKI Jakarta,JAKARTA PUSAT,S E N E N,KRAMAT,Cacat Netra-Buta,Laki-laki,1,2018
6182,2018,DKI Jakarta,JAKARTA PUSAT,S E N E N,KRAMAT,Cacat Rungu-Wicara,Laki-laki,1,2018
6183,2018,DKI Jakarta,JAKARTA PUSAT,S E N E N,KRAMAT,Cacat Mental-Jiwa,Laki-laki,1,2018
6184,2018,DKI Jakarta,JAKARTA PUSAT,S E N E N,KRAMAT,Cacat Lainnya,Laki-laki,1,2018
6185,2018,DKI Jakarta,JAKARTA PUSAT,S E N E N,KWITANG,Cacat Fisik,Laki-laki,0,2018
6186,2018,DKI Jakarta,JAKARTA PUSAT,S E N E N,KWITANG,Cacat Rungu-Wicara,Laki-laki,1,2018
6187,2018,DKI Jakarta,JAKARTA PUSAT,S E N E N,KWITANG,Cacat Mental-Jiwa,Laki-laki,2,2018
6188,2018,DKI Jakarta,JAKARTA PUSAT,S E N E N,KWITANG,Cacat Lainnya,Laki-laki,1,2018
6189,2018,DKI Jakarta,JAKARTA SELATAN,JAGAKARSA,TANJUNG BARAT,Cacat Rungu-Wicara,Laki-laki,0,2018
6190,2018,DKI Jakarta,JAKARTA SELATAN,JAGAKARSA,TANJUNG BARAT,Cacat Mental-Jiwa,Laki-laki,4,2018
6191,2018,DKI Jakarta,JAKARTA SELATAN,JAGAKARSA,TANJUNG BARAT,Cacat Fisik dan Mental,Laki-laki,2,2018
6192,2018,DKI Jakarta,JAKARTA SELATAN,JAGAKARSA,TANJUNG BARAT,Cacat Lainnya,Laki-laki,2,2018
6193,2018,DKI Jakarta,JAKARTA SELATAN,JAGAKARSA,CIPEDAK,Cacat Fisik,Laki-laki,2,2018
6194,2018,DKI Jakarta,JAKARTA SELATAN,JAGAKARSA,CIPEDAK,Cacat Rungu-Wicara,Laki-laki,1,2018
6195,2018,DKI Jakarta,JAKARTA SELATAN,JAGAKARSA,CIPEDAK,Cacat Mental-Jiwa,Laki-laki,1,2018
6196,2018,DKI Jakarta,JAKARTA SELATAN,JAGAKARSA,CIPEDAK,Cacat Lainnya,Laki-laki,0,2018
6197,2018,DKI Jakarta,JAKARTA SELATAN,PESANGGRAHAN,PESANGGRAHAN,Cacat Fisik,Laki-laki,1,2018
6198,2018,DKI Jakarta,JAKARTA SELATAN,PESANGGRAHAN,PESANGGRAHAN,Cacat Netra-Buta,Laki-laki,1,2018
6199,2018,DKI Jakarta,JAKARTA SELATAN,PESANGGRAHAN,PESANGGRAHAN,Cacat Rungu-Wicara,Laki-laki,1,2018
6200,2018,DKI Jakarta,JAKARTA SELATAN,PESANGGRAHAN,BINTARO,Cacat Fisik,Laki-laki,1,2018
6201,2018,DKI Jakarta,JAKARTA SELATAN,PESANGGRAHAN,BINTARO,Cacat Mental-Jiwa,Laki-laki,0,2018
6202,2018,DKI Jakarta,JAKARTA SELATAN,PESANGGRAHAN,BINTARO,Cacat Lainnya,Laki-laki,0,2018
6203,2018,DKI Jakarta,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN UTARA,Cacat Fisik,Laki-laki,4,2018
6204,2018,DKI Jakarta,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN UTARA,Cacat Netra-Buta,Laki-laki,3,2018
6205,2018,DKI Jakarta,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN UTARA,Cacat Mental-Jiwa,Laki-laki,2,2018
6206,2018,DKI Jakarta,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN UTARA,Cacat Fisik dan Mental,Laki-laki,1,2018
6207,2018,DKI Jakarta,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN UTARA,Cacat Lainnya,Laki-laki,6,2018
6208,2018,DKI Jakarta,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN SELATAN,Cacat Fisik,Laki-laki,2,2018
6209,2018,DKI Jakarta,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN SELATAN,Cacat Rungu-Wicara,Laki-laki,0,2018
6210,2018,DKI Jakarta,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN SELATAN,Cacat Mental-Jiwa,Laki-laki,0,2018
6211,2018,DKI Jakarta,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN SELATAN,Cacat Lainnya,Laki-laki,5,2018
6212,2018,DKI Jakarta,JAKARTA SELATAN,PESANGGRAHAN,ULUJAMI,Cacat Fisik,Laki-laki,0,2018
6213,2018,DKI Jakarta,JAKARTA SELATAN,PESANGGRAHAN,ULUJAMI,Cacat Fisik dan Mental,Laki-laki,1,2018
6214,2018,DKI Jakarta,JAKARTA SELATAN,PESANGGRAHAN,ULUJAMI,Cacat Lainnya,Laki-laki,1,2018
6215,2018,DKI Jakarta,JAKARTA TIMUR,MATRAMAN,PISANGAN BARU,Cacat Fisik,Laki-laki,14,2018
6216,2018,DKI Jakarta,JAKARTA TIMUR,MATRAMAN,PISANGAN BARU,Cacat Netra-Buta,Laki-laki,3,2018
6217,2018,DKI Jakarta,JAKARTA TIMUR,MATRAMAN,PISANGAN BARU,Cacat Rungu-Wicara,Laki-laki,1,2018
6218,2018,DKI Jakarta,JAKARTA TIMUR,MATRAMAN,PISANGAN BARU,Cacat Mental-Jiwa,Laki-laki,12,2018
6219,2018,DKI Jakarta,JAKARTA TIMUR,MATRAMAN,PISANGAN BARU,Cacat Fisik dan Mental,Laki-laki,2,2018
6220,2018,DKI Jakarta,JAKARTA TIMUR,MATRAMAN,PISANGAN BARU,Cacat Lainnya,Laki-laki,3,2018
6221,2018,DKI Jakarta,JAKARTA TIMUR,MATRAMAN,UTAN KAYU UTARA,Cacat Fisik,Laki-laki,1,2018
6222,2018,DKI Jakarta,JAKARTA TIMUR,MATRAMAN,UTAN KAYU UTARA,Cacat Netra-Buta,Laki-laki,1,2018
6223,2018,DKI Jakarta,JAKARTA TIMUR,MATRAMAN,UTAN KAYU UTARA,Cacat Rungu-Wicara,Laki-laki,3,2018
6224,2018,DKI Jakarta,JAKARTA TIMUR,MATRAMAN,UTAN KAYU UTARA,Cacat Mental-Jiwa,Laki-laki,1,2018
6225,2018,DKI Jakarta,JAKARTA TIMUR,MATRAMAN,UTAN KAYU UTARA,Cacat Fisik dan Mental,Laki-laki,2,2018
6226,2018,DKI Jakarta,JAKARTA TIMUR,MATRAMAN,UTAN KAYU UTARA,Cacat Lainnya,Laki-laki,2,2018
6227,2018,DKI Jakarta,JAKARTA TIMUR,MATRAMAN,KAYU MANIS,Cacat Mental-Jiwa,Laki-laki,1,2018
6228,2018,DKI Jakarta,JAKARTA TIMUR,MATRAMAN,KAYU MANIS,Cacat Lainnya,Laki-laki,2,2018
6229,2018,DKI Jakarta,JAKARTA TIMUR,MATRAMAN,PALMERIAM,Cacat Fisik,Laki-laki,0,2018
6230,2018,DKI Jakarta,JAKARTA TIMUR,MATRAMAN,PALMERIAM,Cacat Netra-Buta,Laki-laki,1,2018
6231,2018,DKI Jakarta,JAKARTA BARAT,TAMBORA,JEMBATAN LIMA,Cacat Rungu-Wicara,Perempuan,3,2018
6232,2018,DKI Jakarta,JAKARTA BARAT,TAMBORA,JEMBATAN LIMA,Cacat Mental-Jiwa,Perempuan,2,2018
6233,2018,DKI Jakarta,JAKARTA BARAT,TAMBORA,JEMBATAN LIMA,Cacat Fisik dan Mental,Perempuan,2,2018
6234,2018,DKI Jakarta,JAKARTA BARAT,TAMBORA,JEMBATAN LIMA,Cacat Lainnya,Perempuan,1,2018
6235,2018,DKI Jakarta,JAKARTA BARAT,TAMBORA,PEKOJAN,Cacat Fisik,Perempuan,1,2018
6236,2018,DKI Jakarta,JAKARTA BARAT,TAMBORA,PEKOJAN,Cacat Netra-Buta,Perempuan,4,2018
6237,2018,DKI Jakarta,JAKARTA BARAT,TAMBORA,PEKOJAN,Cacat Rungu-Wicara,Perempuan,3,2018
6238,2018,DKI Jakarta,JAKARTA BARAT,TAMBORA,PEKOJAN,Cacat Mental-Jiwa,Perempuan,4,2018
6239,2018,DKI Jakarta,JAKARTA BARAT,TAMBORA,PEKOJAN,Cacat Fisik dan Mental,Perempuan,5,2018
6240,2018,DKI Jakarta,JAKARTA BARAT,TAMBORA,PEKOJAN,Cacat Lainnya,Perempuan,0,2018
6241,2018,DKI Jakarta,JAKARTA BARAT,TAMBORA,DURI SELATAN,Cacat Fisik,Perempuan,0,2018
6242,2018,DKI Jakarta,JAKARTA BARAT,TAMBORA,DURI SELATAN,Cacat Rungu-Wicara,Perempuan,0,2018
6243,2018,DKI Jakarta,JAKARTA BARAT,TAMBORA,DURI SELATAN,Cacat Mental-Jiwa,Perempuan,0,2018
6244,2018,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,KEBON JERUK,Cacat Fisik,Perempuan,2,2018
6245,2018,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,KEBON JERUK,Cacat Netra-Buta,Perempuan,1,2018
6246,2018,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,KEBON JERUK,Cacat Rungu-Wicara,Perempuan,1,2018
6247,2018,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,KEBON JERUK,Cacat Mental-Jiwa,Perempuan,1,2018
6248,2018,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,KEBON JERUK,Cacat Fisik dan Mental,Perempuan,2,2018
6249,2018,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,KEBON JERUK,Cacat Lainnya,Perempuan,0,2018
6250,2018,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,SUKABUMI UTARA,Cacat Fisik,Perempuan,0,2018
6251,2018,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,SUKABUMI UTARA,Cacat Netra-Buta,Perempuan,1,2018
6252,2018,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,SUKABUMI UTARA,Cacat Mental-Jiwa,Perempuan,2,2018
6253,2018,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,SUKABUMI UTARA,Cacat Lainnya,Perempuan,4,2018
6254,2018,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,SUKABUMI SELATAN,Cacat Fisik,Perempuan,1,2018
6255,2018,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,SUKABUMI SELATAN,Cacat Netra-Buta,Perempuan,1,2018
6256,2018,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,SUKABUMI SELATAN,Cacat Mental-Jiwa,Perempuan,1,2018
6257,2018,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,SUKABUMI SELATAN,Cacat Fisik dan Mental,Perempuan,1,2018
6258,2018,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,SUKABUMI SELATAN,Cacat Lainnya,Perempuan,1,2018
6259,2018,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,KELAPA DUA,Cacat Mental-Jiwa,Perempuan,0,2018
6260,2018,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,DURI KEPA,Cacat Fisik,Perempuan,1,2018
6261,2018,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,DURI KEPA,Cacat Rungu-Wicara,Perempuan,1,2018
6262,2018,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,DURI KEPA,Cacat Mental-Jiwa,Perempuan,2,2018
6263,2018,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,DURI KEPA,Cacat Lainnya,Perempuan,5,2018
6264,2018,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,KEDOYA UTARA,Cacat Fisik,Perempuan,6,2018
6265,2018,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,KEDOYA UTARA,Cacat Netra-Buta,Perempuan,2,2018
6266,2018,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,KEDOYA UTARA,Cacat Mental-Jiwa,Perempuan,1,2018
6267,2018,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,KEDOYA UTARA,Cacat Fisik dan Mental,Perempuan,3,2018
6268,2018,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,KEDOYA UTARA,Cacat Lainnya,Perempuan,2,2018
6269,2018,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,KEDOYA SELATAN,Cacat Fisik,Perempuan,2,2018
6270,2018,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,KEDOYA SELATAN,Cacat Rungu-Wicara,Perempuan,1,2018
6271,2018,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,KEDOYA SELATAN,Cacat Mental-Jiwa,Perempuan,2,2018
6272,2018,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,KEDOYA SELATAN,Cacat Lainnya,Perempuan,2,2018
6273,2018,DKI Jakarta,JAKARTA PUSAT,S E N E N,BUNGUR,Cacat Fisik,Laki-laki,2,2018
6274,2018,DKI Jakarta,JAKARTA PUSAT,S E N E N,BUNGUR,Cacat Netra-Buta,Laki-laki,1,2018
6275,2018,DKI Jakarta,JAKARTA PUSAT,S E N E N,BUNGUR,Cacat Rungu-Wicara,Laki-laki,0,2018
6276,2018,DKI Jakarta,JAKARTA PUSAT,S E N E N,BUNGUR,Cacat Lainnya,Laki-laki,2,2018
6277,2018,DKI Jakarta,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH TIMUR,Cacat Lainnya,Laki-laki,0,2018
6278,2018,DKI Jakarta,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH BARAT,Cacat Fisik,Laki-laki,1,2018
6279,2018,DKI Jakarta,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH BARAT,Cacat Rungu-Wicara,Laki-laki,0,2018
6280,2018,DKI Jakarta,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH BARAT,Cacat Mental-Jiwa,Laki-laki,1,2018
6281,2018,DKI Jakarta,JAKARTA PUSAT,CEMPAKA PUTIH,RAWASARI,Cacat Rungu-Wicara,Laki-laki,0,2018
6282,2018,DKI Jakarta,JAKARTA PUSAT,CEMPAKA PUTIH,RAWASARI,Cacat Mental-Jiwa,Laki-laki,1,2018
6283,2018,DKI Jakarta,JAKARTA PUSAT,CEMPAKA PUTIH,RAWASARI,Cacat Lainnya,Laki-laki,0,2018
6284,2018,DKI Jakarta,JAKARTA PUSAT,MENTENG,MENTENG,Cacat Fisik,Laki-laki,1,2018
6285,2018,DKI Jakarta,JAKARTA PUSAT,MENTENG,MENTENG,Cacat Rungu-Wicara,Laki-laki,0,2018
6286,2018,DKI Jakarta,JAKARTA PUSAT,MENTENG,MENTENG,Cacat Mental-Jiwa,Laki-laki,0,2018
6287,2018,DKI Jakarta,JAKARTA PUSAT,MENTENG,MENTENG,Cacat Fisik dan Mental,Laki-laki,1,2018
6288,2018,DKI Jakarta,JAKARTA PUSAT,MENTENG,PEGANGSAAN,Cacat Fisik,Laki-laki,2,2018
6289,2018,DKI Jakarta,JAKARTA PUSAT,MENTENG,PEGANGSAAN,Cacat Netra-Buta,Laki-laki,3,2018
6290,2018,DKI Jakarta,JAKARTA PUSAT,MENTENG,PEGANGSAAN,Cacat Rungu-Wicara,Laki-laki,1,2018
6291,2018,DKI Jakarta,JAKARTA PUSAT,MENTENG,PEGANGSAAN,Cacat Mental-Jiwa,Laki-laki,3,2018
6292,2018,DKI Jakarta,JAKARTA PUSAT,MENTENG,PEGANGSAAN,Cacat Fisik dan Mental,Laki-laki,1,2018
6293,2018,DKI Jakarta,JAKARTA PUSAT,MENTENG,PEGANGSAAN,Cacat Lainnya,Laki-laki,1,2018
6294,2018,DKI Jakarta,JAKARTA PUSAT,MENTENG,CIKINI,Cacat Mental-Jiwa,Laki-laki,0,2018
6295,2018,DKI Jakarta,JAKARTA PUSAT,MENTENG,GONDANGDIA,Cacat Fisik dan Mental,Laki-laki,1,2018
6296,2018,DKI Jakarta,JAKARTA PUSAT,MENTENG,KEBON SIRIH,Cacat Netra-Buta,Laki-laki,0,2018
6297,2018,DKI Jakarta,JAKARTA PUSAT,MENTENG,KEBON SIRIH,Cacat Rungu-Wicara,Laki-laki,1,2018
6298,2018,DKI Jakarta,JAKARTA PUSAT,MENTENG,KEBON SIRIH,Cacat Lainnya,Laki-laki,0,2018
6299,2018,DKI Jakarta,JAKARTA PUSAT,TANAH ABANG,BENDUNGAN HILIR,Cacat Netra-Buta,Laki-laki,1,2018
6300,2018,DKI Jakarta,JAKARTA PUSAT,TANAH ABANG,BENDUNGAN HILIR,Cacat Mental-Jiwa,Laki-laki,0,2018
6301,2018,DKI Jakarta,JAKARTA PUSAT,TANAH ABANG,KARET TENGSIN,Cacat Fisik,Laki-laki,1,2018
6302,2018,DKI Jakarta,JAKARTA PUSAT,TANAH ABANG,KARET TENGSIN,Cacat Lainnya,Laki-laki,3,2018
